CLUSTER_COUNT	STATUS	CLUSTER_SIZE	DATASET	RESOURCE_URI	CLUSTER_ID	ILN_GROUP
400	B	11	http://www.vondel.humanities.uva.nl/ecartico/persons/	15264	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26331444p3	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26388070p3	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26391334p1	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26394108p1	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26394130p1	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26394154p1	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26394166p1	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26394188p1	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395672p3	PH160da94f14775ce	 
400	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395849p3	PH160da94f14775ce	 

401	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	15111	PH30e07775c9df34a	1
401	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26337560p1	PH30e07775c9df34a	1
401	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26338172p1	PH30e07775c9df34a	 
401	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26379757p1	PH30e07775c9df34a	 

402	B	12	http://www.vondel.humanities.uva.nl/ecartico/persons/	12474	PH1200dc28c4c9387	 
402	B	12	http://www.vondel.humanities.uva.nl/ecartico/persons/	13556	PH1200dc28c4c9387	1
402	B	12	http://www.vondel.humanities.uva.nl/ecartico/persons/	16247	PH1200dc28c4c9387	2
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26337694p2	PH1200dc28c4c9387	 
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26343521p4	PH1200dc28c4c9387	 
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26346268p2	PH1200dc28c4c9387	1
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26358132p2	PH1200dc28c4c9387	 
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26364763p3	PH1200dc28c4c9387	 
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26366789p2	PH1200dc28c4c9387	 
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26367221p3	PH1200dc28c4c9387	 
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26396704p2	PH1200dc28c4c9387	 
402	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26399941p2	PH1200dc28c4c9387	2

403	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	16843	PH23bfa3ef6dda324	1
403	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	16844	PH23bfa3ef6dda324	2
403	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26545416p1	PH23bfa3ef6dda324	2
403	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26545423p1	PH23bfa3ef6dda324	1

404	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	22633	PH0126126fe2409b8	1
404	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	8001	PH0126126fe2409b8	 
404	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26039491p1	PH0126126fe2409b8	1
404	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398762p1	PH0126126fe2409b8	 
404	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26401074p1	PH0126126fe2409b8	1

405	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26039491p2	PH9b19faea86be50f	1
405	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26401074p2	PH9b19faea86be50f	1

406	B	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	20186	PH05af0c29013d59b	 
406	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26040303p2	PH05af0c29013d59b	1
406	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26343467p2	PH05af0c29013d59b	 
406	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26345933p2	PH05af0c29013d59b	 
406	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26347106p2	PH05af0c29013d59b	 
406	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26349721p4	PH05af0c29013d59b	 
406	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26395340p2	PH05af0c29013d59b	 
406	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26545313p2	PH05af0c29013d59b	1

407	B	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	20443	PH652425fe237b5c2	 
407	B	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	6324	PH652425fe237b5c2	 
407	B	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318613p3	PH652425fe237b5c2	 
407	B	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26388375p1	PH652425fe237b5c2	1
407	B	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26388384p1	PH652425fe237b5c2	 
407	B	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26540699p3	PH652425fe237b5c2	1

408	B	9	http://www.vondel.humanities.uva.nl/ecartico/persons/	5253	PH11d3fd7703f3e24	 
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26346782p3	PH11d3fd7703f3e24	1
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26357754p3	PH11d3fd7703f3e24	 
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378534p1	PH11d3fd7703f3e24	 
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378543p1	PH11d3fd7703f3e24	2
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378561p1	PH11d3fd7703f3e24	 
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378571p1	PH11d3fd7703f3e24	 
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378589p1	PH11d3fd7703f3e24	2
408	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26378607p1	PH11d3fd7703f3e24	1

409	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	10400	PH1f3a50bd1bebfb3	1
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26328818p2	PH1f3a50bd1bebfb3	 
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26335934p2	PH1f3a50bd1bebfb3	 
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26341550p2	PH1f3a50bd1bebfb3	 
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26347346p2	PH1f3a50bd1bebfb3	 
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26348736p2	PH1f3a50bd1bebfb3	 
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26363428p2	PH1f3a50bd1bebfb3	 
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26365730p2	PH1f3a50bd1bebfb3	 
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26392172p2	PH1f3a50bd1bebfb3	1
409	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26550826p2	PH1f3a50bd1bebfb3	 

410	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	26740	PH31c24f7e2088779	1
410	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318785p1	PH31c24f7e2088779	 
410	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318788p1	PH31c24f7e2088779	1
410	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318817p1	PH31c24f7e2088779	 
410	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318820p1	PH31c24f7e2088779	 

411	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	15197	PH07478aca6a87535	2
411	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	20016	PH07478aca6a87535	 
411	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	20855	PH07478aca6a87535	 
411	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	23376	PH07478aca6a87535	3
411	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	26741	PH07478aca6a87535	1
411	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318788p2	PH07478aca6a87535	1
411	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26320245p2	PH07478aca6a87535	2
411	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26350080p2	PH07478aca6a87535	 
411	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26363820p2	PH07478aca6a87535	3
411	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26383282p2	PH07478aca6a87535	 

412	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	14180	PH123d50862cd3761	1
412	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26328906p2	PH123d50862cd3761	 
412	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26354175p2	PH123d50862cd3761	1
412	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26354274p2	PH123d50862cd3761	1
412	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26365781p2	PH123d50862cd3761	 

413	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	21167	PH7acd74666dbba50	1
413	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26348796p1	PH7acd74666dbba50	1
413	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26348855p1	PH7acd74666dbba50	1

414	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	28053	PH16f34d7be9fb839	1
414	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26388859p1	PH16f34d7be9fb839	1
414	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26388905p1	PH16f34d7be9fb839	1
414	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26388917p1	PH16f34d7be9fb839	1

415	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	16804	PH2a5ca06b6df6e08	 
415	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398863p2	PH2a5ca06b6df6e08	1
415	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398963p2	PH2a5ca06b6df6e08	1
415	B	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26543044p2	PH2a5ca06b6df6e08	 

416	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	15308	PH23a2e2e73ec223c	1
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318913p4	PH23a2e2e73ec223c	 
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26322713p4	PH23a2e2e73ec223c	 
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26334680p2	PH23a2e2e73ec223c	 
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26345666p2	PH23a2e2e73ec223c	 
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26351127p2	PH23a2e2e73ec223c	1
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26384167p2	PH23a2e2e73ec223c	 
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26384396p2	PH23a2e2e73ec223c	 
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26384421p2	PH23a2e2e73ec223c	 
416	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26401664p2	PH23a2e2e73ec223c	 

417	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	16555	PH121ea42cda4a941	 
417	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26318965p3	PH121ea42cda4a941	1
417	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402652p1	PH121ea42cda4a941	1
417	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402653p1	PH121ea42cda4a941	
417	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402667p1	PH121ea42cda4a941	

418	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	20603	PH0785767e6dfb394	1
418	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26368924p2	PH0785767e6dfb394	 
418	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26379014p2	PH0785767e6dfb394	1

419	G	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	15108	PH2872f18cac2472f	1
419	G	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	20032	PH2872f18cac2472f	 
419	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26332099p2	PH2872f18cac2472f	1
419	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26339000p2	PH2872f18cac2472f	1
419	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26344797p2	PH2872f18cac2472f	 
419	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26375177p2	PH2872f18cac2472f	 
419	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26379709p2	PH2872f18cac2472f	 
419	G	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26400163p2	PH2872f18cac2472f	 

420	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	17120	PH387abc42922243a	2
420	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	24813	PH387abc42922243a	1
420	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26331901p2	PH387abc42922243a	 
420	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26392090p2	PH387abc42922243a	1
420	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402388p2	PH387abc42922243a	2

421	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	22016	PH1f2a66112cb381f	1
421	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402190p3	PH1f2a66112cb381f	1
421	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402228p2	PH1f2a66112cb381f	1

422	B	9	http://www.vondel.humanities.uva.nl/ecartico/persons/	23698	PH179a061b57f50e8	 
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26342264p3	PH179a061b57f50e8	
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26346686p3	PH179a061b57f50e8	 
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26365039p3	PH179a061b57f50e8	 
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26366078p1	PH179a061b57f50e8	 
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26366080p1	PH179a061b57f50e8	 
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26366087p1	PH179a061b57f50e8	 
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26366142p1	PH179a061b57f50e8	 
422	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26366155p1	PH179a061b57f50e8	

423	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	26830	PH0619e1965077bc0	1
423	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26361972p2	PH0619e1965077bc0	1
423	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26541540p2	PH0619e1965077bc0	1

424	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	20409	PH1a95113e47907f5	1
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26323461p2	PH1a95113e47907f5	 
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26340407p2	PH1a95113e47907f5	 
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26345055p2	PH1a95113e47907f5	 
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26356822p2	PH1a95113e47907f5	 
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26370837p2	PH1a95113e47907f5	1
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26385465p2	PH1a95113e47907f5	 
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402296p2	PH1a95113e47907f5	2
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26544254p2	PH1a95113e47907f5	2
424	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26550760p4	PH1a95113e47907f5	 

425	B	11	http://www.vondel.humanities.uva.nl/ecartico/persons/	15548	PH044ed67faef1eb3	1
425	B	11	http://www.vondel.humanities.uva.nl/ecartico/persons/	19878	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26317574p3	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26320962p1	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26320986p1	PH044ed67faef1eb3	1
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26322185p1	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26322252p1	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26322260p1	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26322268p1	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26322280p1	PH044ed67faef1eb3	 
425	B	11	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26322291p1	PH044ed67faef1eb3	 

426	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	15451	PH94fc10dcee625d6	1
426	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26331735p3	PH94fc10dcee625d6	
426	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26382140p1	PH94fc10dcee625d6	
426	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26384988p1	PH94fc10dcee625d6	
426	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26385014p1	PH94fc10dcee625d6	1

427	B	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	3514	PH137c65ade3a83fa	 
427	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26332334p1	PH137c65ade3a83fa	 
427	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26347278p1	PH137c65ade3a83fa	 
427	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26347305p1	PH137c65ade3a83fa	
427	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26347346p1	PH137c65ade3a83fa	 
427	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26351104p1	PH137c65ade3a83fa	 
427	B	7	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26398650p3	PH137c65ade3a83fa	

428	B	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	21935	PH3887ced534012c2	1
428	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26342447p1	PH3887ced534012c2	 
428	B	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402143p3	PH3887ced534012c2	1

429	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	14504	PH47ac99d025d7784	 
429	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	14595	PH47ac99d025d7784	 
429	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	21936	PH47ac99d025d7784	1
429	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26342448p2	PH47ac99d025d7784	1
429	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402143p2	PH47ac99d025d7784	1

430	B	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	19873	PH019198f07b1ce22	1
430	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26342474p2	PH019198f07b1ce22	2
430	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26344217p2	PH019198f07b1ce22	3
430	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26360518p4	PH019198f07b1ce22	 
430	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26377651p2	PH019198f07b1ce22	1
430	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26397723p2	PH019198f07b1ce22	2
430	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26402590p2	PH019198f07b1ce22	 
430	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26403757p2	PH019198f07b1ce22	3

431	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	20563	PH6a5d4a7c6ffdf5a	1
431	B	5	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	saaId26332462p3	PH6a5d4a7c6ffdf5a	 
